,Src Port,Protocol,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,Bwd Pkt Len Max,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Fwd PSH Flags,Bwd PSH Flags,Bwd Pkts/s,FIN Flag Cnt,SYN Flag Cnt,URG Flag Cnt,Down/Up Ratio,Active Mean,Idle Std
197,64016,17,1958978,2,2,261.0,237.8791390204484,2.04188102163475,652992.6666666667,0,0,1.020940510817375,0,0,0,1.0,0.0,0.0
198,80,6,20254,4,3,314.0,61666.83124321122,345.61074355682825,3375.666666666667,0,0,148.11889009578354,0,1,0,0.0,0.0,0.0
199,80,6,1481,4,3,291.0,827819.0411883863,4726.536124240379,246.83333333333331,0,0,2025.6583389601624,0,1,0,0.0,0.0,0.0
200,49715,6,8999134,3,0,0.0,0.0,0.3333654104939431,4499567.0,0,0,0.0,0,0,0,0.0,2999286.0,0.0
201,49412,17,420231,2,0,0.0,157.0564760810126,4.759287153970078,420231.0,0,0,0.0,0,0,0,0.0,0.0,0.0
202,59793,6,818335,7,5,409.0,1156.0057922488957,14.663921254742863,74394.09090909091,0,0,6.109967189476192,0,0,0,0.0,0.0,0.0
203,80,6,4248926,4,4,341.0,300.31118452051174,1.882828743075309,606989.4285714286,0,0,0.9414143715376544,0,0,0,1.0,0.0,0.0
204,52826,6,5034814,4,4,231.0,65.1463986554419,1.5889365525717534,719259.1428571426,0,0,0.7944682762858767,0,0,0,1.0,0.0,0.0
205,55888,6,2686,1,1,0.0,0.0,744.6016381236038,2686.0,0,0,372.3008190618019,0,0,0,1.0,0.0,0.0
206,60201,6,2198129,8,7,1173.0,1241.5103936120215,6.8239853075047,157009.21428571426,0,0,3.1845264768355266,0,0,0,0.0,0.0,0.0
207,49244,6,53476601,2,0,0.0,0.0,0.0373995347984065,53476601.0,0,0,0.0,0,0,0,0.0,0.0,0.0
208,80,6,4160463,4,4,409.0,323.0409692382795,1.922862912132616,594351.8571428572,0,0,0.961431456066308,0,0,0,1.0,0.0,0.0
209,3389,6,88455335,2,0,0.0,0.0,0.02261028122272105,88455335.0,0,0,0.0,0,0,0,0.0,0.0,0.0
210,53342,6,242768,7,10,1460.0,25126.87009820075,70.02570355236274,15173.0,0,0,41.19159032491925,0,0,0,1.0,0.0,0.0
211,49606,6,17528,2,5,935.0,72512.55134641718,399.3610223642172,2921.333333333333,0,0,285.25787311729806,0,1,0,2.0,0.0,0.0
212,60207,6,2391,1,1,0.0,0.0,836.4700961940613,2391.0,0,0,418.2350480970305,0,0,0,1.0,0.0,0.0
213,51262,6,4357391,3,6,935.0,299.491140455378,2.0654561410715724,544673.875,0,0,1.3769707607143815,1,0,0,2.0,0.0,0.0
214,443,6,34,1,1,0.0,0.0,58823.52941176471,34.0,0,0,29411.764705882357,0,0,1,1.0,0.0,0.0
215,80,6,4159447,4,4,295.0,295.7123867667985,1.9233325968572264,594206.7142857143,0,0,0.9616662984286132,0,0,0,1.0,0.0,0.0
216,55762,17,11224,1,1,94.0,11315.03920171062,178.18959372772633,11224.0,0,0,89.09479686386317,0,0,0,1.0,0.0,0.0
217,0,0,112635480,3,0,0.0,0.0,0.026634591515923758,56317740.0,0,0,0.0,0,0,0,0.0,0.0,7.071067811865476
218,80,6,2364,4,3,313.0,527918.7817258883,2961.082910321489,394.0,0,0,1269.0355329949236,0,1,0,0.0,0.0,0.0
219,55259,6,1584939,3,4,964.0,620.844083,4.416573761,264156.5,0,0,2.523756435,0,0,0,1.0,0.0,0.0
220,49618,6,45,2,0,0.0,0.0,44444.444444444445,45.0,0,0,0.0,0,0,0,0.0,0.0,0.0
221,80,6,76822,4,3,339.0,16583.79110150738,91.11973132696363,12803.666666666668,0,0,39.05131342584156,0,1,0,0.0,0.0,0.0
222,53802,6,82056,9,8,1460.0,52878.52198498586,207.17558740372428,5128.5,0,0,97.49439407234085,0,0,0,0.0,0.0,0.0
223,25100,6,1722485,8,7,1173.0,1582.0166793905316,8.708348693892836,123034.64285714286,0,0,4.063896057149989,0,0,0,0.0,0.0,0.0
224,51819,6,64,2,0,0.0,0.0,31250.0,64.0,0,0,0.0,0,0,0,0.0,0.0,0.0
225,80,6,79124,4,3,267.0,15191.345230271472,88.46873262221321,13187.333333333332,0,0,37.91517112380567,0,1,0,0.0,0.0,0.0
226,50906,6,3,0,2,0.0,0.0,666666.6666666665,3.0,0,0,666666.6666666665,0,1,0,0.0,0.0,0.0
227,443,6,133,2,0,0.0,0.0,15037.593984962405,133.0,0,0,0.0,0,0,0,0.0,0.0,0.0
228,3471,6,255766,3,1,0.0,0.0,15.63929529335408,85255.33333333334,0,0,3.90982382333852,0,0,0,0.0,0.0,0.0
229,55545,6,1129853,2,0,0.0,0.0,1.77014178,1129853.0,0,0,0.0,0,0,0,0.0,0.0,0.0
230,37700,6,51636,1,1,0.0,0.0,38.732667131458676,51636.0,0,0,19.366333565729327,0,0,0,1.0,0.0,0.0
231,63745,6,1264,2,5,935.0,984968.3544303798,5537.974683544304,210.66666666666669,0,0,3955.6962025316457,0,1,0,2.0,0.0,0.0
232,35042,6,11978,1,1,0.0,0.0,166.97278343629986,11978.0,0,0,83.48639171814993,0,0,0,1.0,0.0,0.0
233,49656,6,1238,3,4,488.0,524232.6332794831,5654.281098546043,206.3333333333333,0,0,3231.0177705977385,0,0,0,1.0,0.0,0.0
234,51527,6,5904119,4,4,231.0,55.55443580998283,1.354986239267874,843445.5714285714,0,0,0.677493119633937,0,0,0,1.0,0.0,0.0
235,51154,6,106,2,0,0.0,0.0,18867.924528301886,106.0,0,0,0.0,0,0,0,0.0,0.0,0.0
236,49747,6,67096733,19,21,1460.0,149.2472070137901,0.5961542121581389,1720429.0512820513,0,0,0.3129809613830229,0,0,0,1.0,395211.5,105863.77178005702
237,51997,17,12877,1,1,63.0,7299.8369185369265,155.31567911780698,12877.0,0,0,77.65783955890349,0,0,0,1.0,0.0,0.0
238,52784,6,2523354,10,7,1173.0,1081.4970868138198,6.737065033285066,157709.625,0,0,2.774085601940909,0,0,0,0.0,0.0,0.0
239,51501,17,15044,1,1,84.0,7976.601967561819,132.9433661260303,15044.0,0,0,66.47168306301515,0,0,0,1.0,0.0,0.0
240,58732,17,308,1,1,128.0,519480.51948051935,6493.506493506494,308.0,0,0,3246.753246753247,0,0,0,1.0,0.0,0.0
241,60138,17,56986,1,1,132.0,2965.6406836766923,35.096339451795174,56986.0,0,0,17.548169725897587,0,0,0,1.0,0.0,0.0
242,53912,6,52983455,5,2,46.0,4.057870518258953,0.13211671454796595,8830575.833333334,1,0,0.03774763272799028,0,1,0,0.0,95105.0,0.0
243,60025,6,2155,1,1,0.0,0.0,928.0742459396753,2155.0,0,0,464.03712296983764,0,0,0,1.0,0.0,0.0
244,50349,6,117295574,16,18,1460.0,73.0291835223041,0.2898660097779989,3554411.333333333,0,0,0.15345847576482294,0,0,0,1.0,484012.0,109240.92662550973
245,49722,6,24562,1,1,0.0,0.0,81.4265939255761,24562.0,0,0,40.713296962788036,0,0,0,1.0,0.0,0.0
246,80,6,4032355,4,4,369.0,323.38422584321074,1.9839523057865691,576050.7142857143,0,0,0.9919761528932844,0,0,0,1.0,0.0,0.0
247,80,6,4456136,4,4,317.0,280.96090424529234,1.7952773434203984,636590.8571428572,0,0,0.8976386717101992,0,0,0,1.0,0.0,0.0
248,50804,6,110356383,12,12,0.0,0.10873861279052613,0.21747722558105226,4798103.608695651,0,0,0.10873861279052613,0,0,0,1.0,16601.363636363636,66.91541472080526
249,47288,6,29406,1,1,0.0,0.0,68.0133306128001,29406.0,0,0,34.00666530640005,0,0,0,1.0,0.0,0.0
250,65108,17,140747,2,2,124.0,2259.373201560247,28.41978869887102,46915.66666666667,0,0,14.20989434943551,0,0,0,1.0,0.0,0.0
251,51099,6,511,3,0,0.0,150684.93150684933,5870.841487279844,255.5,1,0,0.0,0,1,0,0.0,0.0,0.0
252,52253,6,194,3,0,0.0,396907.2164948453,15463.917525773195,97.0,1,0,0.0,0,1,0,0.0,0.0,0.0
253,62939,6,892522,3,4,964.0,1102.493832,7.842943927,148753.6667,0,0,4.481682244,0,0,0,1.0,0.0,0.0
254,50020,6,1,1,2,31.0,77000000.0,3000000.0,0.5,1,0,2000000.0,0,1,0,2.0,0.0,0.0
255,59490,17,86607,2,2,64.0,2263.096516447862,46.18564319281352,28869.0,0,0,23.09282159640676,0,0,0,1.0,0.0,0.0
256,80,6,4443428,4,4,350.0,289.19113801326364,1.8004117541681783,634775.4285714286,0,0,0.9002058770840892,0,0,0,1.0,0.0,0.0
257,54956,6,2679349,8,8,1173.0,1018.5309939093413,5.971599817716916,178623.26666666663,0,0,2.985799908858457,0,0,0,1.0,0.0,0.0
258,62766,6,1170,1,1,0.0,0.0,1709.4017094017092,1170.0,0,0,854.7008547008546,0,0,0,1.0,0.0,0.0
259,55842,6,2437,2,5,935.0,516208.4530160033,2872.384078785392,406.16666666666663,0,0,2051.702913418137,0,1,0,2.0,0.0,0.0
260,443,6,125,2,0,0.0,0.0,16000.0,125.0,0,0,0.0,1,0,0,0.0,0.0,0.0
261,56055,17,1089,1,1,152.0,173553.71900826448,1836.5472910927454,1089.0,0,0,918.2736455463727,0,0,0,1.0,0.0,0.0
262,443,6,549,1,2,0.0,0.0,5464.48087431694,274.5,0,0,3642.9872495446266,0,0,0,2.0,0.0,0.0
263,54504,17,1042,1,1,150.0,175623.80038387715,1919.3857965451057,1042.0,0,0,959.6928982725528,0,0,0,1.0,0.0,0.0
264,64017,6,998717,2,0,0.0,0.0,2.0025692964072905,998717.0,0,0,0.0,0,0,0,0.0,0.0,0.0
265,51904,6,4253111,11,9,1173.0,656.2255252684447,4.702440166739124,223847.9473684211,0,0,2.116098075032606,0,0,0,0.0,0.0,0.0
266,39726,6,17351,1,1,0.0,0.0,115.2671315774307,17351.0,0,0,57.63356578871535,0,0,0,1.0,0.0,0.0
267,49556,6,54420888,2,0,0.0,0.0,0.0367505947348746,54420888.0,0,0,0.0,0,0,0,0.0,0.0,0.0
268,45574,6,2788227,11,7,1149.0,889.8127734936933,6.455715406242031,164013.35294117648,0,0,2.510555991316345,0,0,0,0.0,0.0,0.0
269,53546,17,31562,2,2,105.0,9441.733730435331,126.73468094544072,10520.666666666668,0,0,63.36734047272036,0,0,0,1.0,0.0,0.0
270,44974,6,91352,2,1,0.0,0.0,32.840003502933705,45676.0,0,0,10.946667834311237,0,0,0,0.0,0.0,0.0
271,52067,6,90801914,15,17,1460.0,45.53868765365453,0.35241547881909185,2929094.0000000005,0,0,0.1872207231226425,0,0,0,1.0,52552.33333333334,75736.32058460753
272,51428,6,53405400,5,1,46.0,3.164474004501417,0.11234818950892607,10681080.0,1,0,0.018724698251487683,0,1,0,0.0,170045.0,0.0
273,41462,6,36267,1,1,0.0,0.0,55.14655196183858,36267.0,0,0,27.57327598091929,0,0,0,1.0,0.0,0.0
274,62689,17,397,1,1,59.0,256926.95214105796,5037.7833753148625,397.0,0,0,2518.8916876574312,0,0,0,1.0,0.0,0.0
275,80,6,4203694,4,4,352.0,306.15929703732013,1.9030880934720749,600527.7142857143,0,0,0.9515440467360377,0,0,0,1.0,0.0,0.0
276,53323,6,82,2,0,0.0,0.0,24390.243902439022,82.0,0,0,0.0,0,0,0,0.0,0.0,0.0
277,54274,6,1692,1,1,0.0,0.0,1182.033096926714,1692.0,0,0,591.016548463357,0,0,0,1.0,0.0,0.0
278,52593,6,5233650,8,6,1460.0,826.1920457042409,2.674997372770437,402588.46153846156,0,0,1.1464274454730443,0,0,0,0.0,124019.0,0.0
279,53526,6,15590,1,1,0.0,0.0,128.2873636946761,15590.0,0,0,64.14368184733804,0,0,0,1.0,0.0,0.0
280,56978,17,701,1,1,79.0,185449.3580599144,2853.0670470756068,701.0,0,0,1426.5335235378036,0,0,0,1.0,0.0,0.0
281,80,6,1142,4,3,340.0,1116462.34676007,6129.597197898424,190.3333333333333,0,0,2626.970227670753,0,1,0,0.0,0.0,0.0
282,45840,6,2,0,2,0.0,0.0,1000000.0,2.0,0,0,1000000.0,0,1,0,0.0,0.0,0.0
283,80,6,4227685,4,4,291.0,289.99322324156134,1.892288569276093,603955.0,0,0,0.9461442846380466,0,0,0,1.0,0.0,0.0
284,443,6,93427,2,1,0.0,406.73466984918707,32.110631830198976,46713.5,1,0,10.70354394339966,0,1,0,0.0,0.0,0.0
285,52193,6,1651671,10,7,1179.0,1951.3571407380769,10.292606699518247,103229.4375,0,0,4.238132170389866,0,0,0,0.0,0.0,0.0
286,60314,17,42664,2,2,53.0,4219.0136883555215,93.7558597412338,14221.333333333332,0,0,46.877929870616896,0,0,0,1.0,0.0,0.0
287,41970,6,4475020,4,6,935.0,291.84227109599516,2.23462688434912,497224.4444444446,0,0,1.340776130609472,1,0,0,1.0,0.0,0.0
288,50147,17,2599,1,1,113.0,56175.45209696036,769.5267410542516,2599.0,0,0,384.7633705271258,0,0,0,1.0,0.0,0.0
289,52176,6,214760,3,1,0.0,0.0,18.625442354255913,71586.66666666666,0,0,4.656360588563978,0,0,0,0.0,0.0,0.0
290,54116,6,115809018,20,17,788.0,42.371484403744795,0.3194915269897203,3216917.166666666,0,0,0.14679340429257418,0,0,0,0.0,88463.9090909091,60834.83313335903
291,60262,6,1934305,8,7,1173.0,1400.5030230496225,7.754723272700014,138164.64285714284,0,0,3.61887086059334,0,0,0,0.0,0.0,0.0
292,60884,6,6389,2,5,935.0,193144.4670527469,1095.63311942401,1064.8333333333333,0,0,782.5950853028643,0,1,0,2.0,0.0,0.0
293,55460,6,39917,1,1,0.0,0.0,50.10396572888743,39917.0,0,0,25.051982864443715,0,0,0,1.0,0.0,0.0
294,51810,6,80155942,14,14,1460.0,77.22446827460402,0.3493190810482896,2968738.5925925924,0,0,0.1746595405241448,0,0,0,1.0,76287.0,11577985.374456402
295,443,6,32,1,1,0.0,0.0,62500.0,32.0,0,0,31250.0,0,0,1,1.0,0.0,0.0
296,49681,6,547,3,4,488.0,1186471.6636197441,12797.074954296162,91.16666666666669,0,0,7312.614259597806,0,0,0,1.0,0.0,0.0
297,62126,6,1774088,8,7,1173.0,1538.2551485608374,8.455048453064334,126720.57142857145,0,0,3.9456892780966895,0,0,0,0.0,0.0,0.0
298,445,6,67,2,0,0.0,0.0,29850.74626865672,67.0,0,0,0.0,0,0,0,0.0,0.0,0.0
299,58703,17,296,1,1,59.0,344594.5945945946,6756.756756756757,296.0,0,0,3378.3783783783783,0,0,0,1.0,0.0,0.0
300,50092,6,118296409,13,12,1430.0,43.923564915651845,0.2113335494402032,4929017.041666666,0,0,0.10144010373129754,0,0,0,0.0,303547.5,238995.02097324122
301,50868,6,106550,9,7,1460.0,40431.72219615203,150.16424213984044,7103.333333333332,0,0,65.6968559361802,0,0,0,0.0,0.0,0.0
302,53882,6,1732610,3,4,964.0,567.929309,4.040147523,288768.3333,0,0,2.308655727,0,0,0,1.0,0.0,0.0
303,53847,6,115213503,20,20,1460.0,55.69659660465319,0.3471815278457422,2954192.3846153845,0,0,0.1735907639228711,0,0,0,1.0,16456.272727272728,1990.5100488430053
304,51775,6,103656433,17,14,913.0,26.35629956512202,0.2990648925764212,3455214.433333333,0,0,0.1350615643893515,0,0,0,0.0,210536.5,21994.088122089008
305,39830,6,19409,1,1,0.0,0.0,103.04497913339172,19409.0,0,0,51.522489566695874,0,0,0,1.0,0.0,0.0
306,80,6,4340216,4,5,316.0,288.2345026146164,2.073629515213068,542526.9999999999,0,0,1.1520163973405932,0,0,0,1.0,0.0,0.0
307,64863,6,27141178,2,0,0.0,0.0,0.073688769,27100000.0,0,0,0.0,0,0,0,0.0,0.0,0.0
308,55734,6,9154,1,1,0.0,0.0,218.48372296263926,9154.0,0,0,109.24186148131963,0,0,0,1.0,0.0,0.0
309,0,0,112635076,3,0,0.0,0.0,0.026634687048997064,56317538.0,0,0,0.0,0,0,0,0.0,0.0,11.31370849898476
310,80,6,1371,4,3,316.0,912472.647702407,5105.762217359591,228.50000000000003,0,0,2188.1838074398247,0,1,0,0.0,0.0,0.0
311,445,6,38,2,0,0.0,0.0,52631.57894736842,38.0,0,0,0.0,0,0,0,0.0,0.0,0.0
312,54536,6,51228,2,1,0.0,0.0,58.56172405715624,25614.0,0,0,19.520574685718746,0,0,0,0.0,0.0,0.0
313,443,6,73,3,1,0.0,424657.5342465753,54794.520547945205,24.33333333333333,0,0,13698.6301369863,0,0,0,0.0,0.0,0.0
314,41588,6,10218,1,1,0.0,0.0,195.7330201605011,10218.0,0,0,97.86651008025049,0,0,0,1.0,0.0,0.0
315,58858,6,5577,1,1,0.0,0.0,358.6157432311278,5577.0,0,0,179.3078716155639,0,0,0,1.0,0.0,0.0
316,443,6,48,3,1,0.0,645833.3333333335,83333.33333333331,16.0,0,0,20833.33333333333,0,0,0,0.0,0.0,0.0
317,51679,6,776,3,4,488.0,836340.2061855671,9020.61855670103,129.33333333333331,0,0,5154.639175257732,0,0,0,1.0,0.0,0.0
318,50542,6,173231,9,7,1460.0,24718.43954026704,92.36222154233364,11548.733333333335,0,0,40.40847192477097,0,0,0,0.0,0.0,0.0
319,59114,6,31780,1,1,0.0,0.0,62.93266205160479,31780.0,0,0,31.466331025802393,0,0,0,1.0,0.0,0.0
320,49276,6,22601,2,5,935.0,55351.53311800363,309.7208088137693,3766.833333333334,0,0,221.2291491526924,0,1,0,2.0,0.0,0.0
321,50832,6,214427,3,1,0.0,0.0,18.65436722054592,71475.66666666666,0,0,4.66359180513648,0,0,0,0.0,0.0,0.0
322,59584,17,336,1,1,155.0,577380.9523809524,5952.380952380952,336.0,0,0,2976.190476190476,0,0,0,1.0,0.0,0.0
323,36703,6,2422684,9,9,1173.0,1197.8450346805444,7.429776231650517,142510.82352941178,0,0,3.7148881158252585,0,0,0,1.0,0.0,0.0
324,57504,6,2090,1,1,0.0,0.0,956.9377990430625,2090.0,0,0,478.4688995215312,0,0,0,1.0,0.0,0.0
325,41977,6,2440839,10,8,1173.0,1592.0755117400204,7.374513435748937,143578.76470588235,0,0,3.2775615269995275,0,0,0,0.0,0.0,0.0
326,80,6,4881483,4,6,346.0,404.1804508998597,2.048557784591281,542387.0,0,0,1.2291346707547686,0,0,0,1.0,0.0,0.0
327,42348,6,3098623,15,8,1179.0,1029.8122746781394,7.4226519328101555,140846.5,0,0,2.581791976629619,0,0,0,0.0,0.0,0.0
328,80,6,3628704,4,4,292.0,338.13725230826213,2.20464386183056,518386.2857142857,0,0,1.10232193091528,0,0,0,1.0,0.0,0.0
329,60879,6,905285,7,4,133.0,602.0203582297288,12.1508696156459,90528.5,0,0,4.418498042053055,0,0,0,0.0,0.0,0.0
330,51890,6,97,2,0,0.0,0.0,20618.556701030928,97.0,0,0,0.0,0,0,0,0.0,0.0,0.0
331,443,6,1,2,0,0.0,0.0,2000000.0,1.0,0,0,0.0,0,0,0,0.0,0.0,0.0
332,53345,6,940,3,4,243.0,415957.4468085105,7446.808510638299,156.66666666666666,0,0,4255.319148936172,0,0,0,1.0,0.0,0.0
333,80,6,12006,1,1,0.0,0.0,166.58337497917708,12006.0,0,0,83.29168748958854,0,0,0,1.0,0.0,0.0
334,49841,6,61,2,0,0.0,0.0,32786.885245901634,61.0,0,0,0.0,0,0,0,0.0,0.0,0.0
335,443,6,1,2,0,0.0,31000000.0,2000000.0,1.0,1,0,0.0,0,1,0,0.0,0.0,0.0
336,33008,6,7775,1,1,0.0,0.0,257.2347266881029,7775.0,0,0,128.61736334405143,0,0,0,1.0,0.0,0.0
337,56123,6,2384,1,1,0.0,0.0,838.9261744966443,2384.0,0,0,419.4630872483222,0,0,0,1.0,0.0,0.0
338,49685,6,60091761,4,2,126.0,6.639845352510139,0.09984729853398704,12018352.2,1,0,0.03328243284466235,0,1,0,0.0,93420.0,0.0
339,54378,6,3618090,10,9,1173.0,1088.6959694203294,5.251389545312582,201005.0,0,0,2.4875003109375387,0,0,0,0.0,0.0,0.0
340,445,6,5390,2,0,0.0,0.0,371.05751391465685,5390.0,0,0,0.0,0,0,0,0.0,0.0,0.0
341,64594,17,663,1,1,127.0,260935.14328808448,3016.5912518853693,663.0,0,0,1508.2956259426846,0,0,0,1.0,0.0,0.0
342,57124,6,1637599,8,7,1173.0,1666.4641343821045,9.159751563111604,116971.35714285714,0,0,4.2745507294520815,0,0,0,0.0,0.0,0.0
343,53717,17,229,1,1,64.0,489082.9694323144,8733.624454148472,229.0,0,0,4366.812227074236,0,0,0,1.0,0.0,0.0
344,80,6,10,1,1,0.0,0.0,200000.0,10.0,0,0,100000.0,0,0,1,1.0,0.0,0.0
345,51140,6,56335,2,1,0.0,0.0,53.25286234135084,28167.5,0,0,17.750954113783614,0,0,0,0.0,0.0,0.0
346,50214,6,46035773,8,9,1460.0,55.21792802306154,0.36927803949333055,2877235.8125,0,0,0.19550013855529266,0,0,0,1.0,21767.75,6721.065515724816
347,51280,17,11572,1,1,104.0,11666.090563428967,172.83097131005874,11572.0,0,0,86.41548565502937,0,0,0,1.0,0.0,0.0
348,62423,6,15112,1,1,0.0,0.0,132.34515616728427,15112.0,0,0,66.17257808364214,0,0,0,1.0,0.0,0.0
349,80,6,4346226,4,4,354.0,296.5791470577002,1.8406774060989928,620889.4285714285,0,0,0.9203387030494964,0,0,0,1.0,0.0,0.0
350,443,6,61277141,11,15,384.0,39.81909012367271,0.42430178000634855,2451085.640000001,0,0,0.2447894884652011,0,0,0,1.0,122871.33333333331,607.4020085577295
351,49614,17,288,1,1,59.0,354166.66666666674,6944.444444444444,288.0,0,0,3472.222222222222,0,0,0,1.0,0.0,0.0
352,55010,6,1282,1,1,0.0,0.0,1560.0624024960998,1282.0,0,0,780.0312012480499,0,0,0,1.0,0.0,0.0
353,50020,6,3759,1,1,0.0,0.0,532.0563979781856,3759.0,0,0,266.02819898909286,0,0,0,1.0,0.0,0.0
354,55344,17,214,1,1,102.0,654205.6074766355,9345.794392523365,214.0,0,0,4672.897196261682,0,0,0,1.0,0.0,0.0
355,56286,6,3095539,10,7,1173.0,876.4224905581871,5.491773807404785,193471.1875,0,0,2.261318626578441,0,0,0,0.0,0.0,0.0
356,13126,6,2135450,8,7,1173.0,1277.9507832072866,7.024280596595565,152532.14285714284,0,0,3.2779976117445973,0,0,0,0.0,0.0,0.0
357,80,6,72,0,2,0.0,0.0,27777.777777777777,72.0,0,0,27777.777777777777,1,0,0,0.0,0.0,0.0
358,445,6,125,2,0,0.0,0.0,16000.0,125.0,0,0,0.0,0,0,0,0.0,0.0,0.0
359,3389,6,85069251,2,0,0.0,0.0,0.023510257542998705,85069251.0,0,0,0.0,0,0,0,0.0,0.0,0.0
360,55395,6,5537788,9,7,1173.0,489.9068003325515,2.8892402526062755,369185.8666666666,0,0,1.2640426105152454,0,0,0,0.0,0.0,0.0
361,62751,6,188286,3,1,0.0,0.0,21.24427732279617,62762.0,0,0,5.311069330699043,0,0,0,0.0,0.0,0.0
362,443,6,0,2,0,0.0,,inf,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0
363,50474,17,1670,1,1,83.0,70658.68263473053,1197.6047904191614,1670.0,0,0,598.8023952095807,0,0,0,1.0,0.0,0.0
364,51652,17,1300,1,1,137.0,136923.07692307697,1538.4615384615383,1300.0,0,0,769.2307692307692,0,0,0,1.0,0.0,0.0
365,443,6,110,0,2,0.0,0.0,18181.81818181818,110.0,0,0,18181.81818181818,1,0,0,0.0,0.0,0.0
366,53340,6,2846150,1,2,34.0,11.945962089137955,1.0540554784533491,1423075.0,0,1,0.7027036523022328,0,0,0,2.0,0.0,0.0
367,0,0,112639422,3,0,0.0,0.0,0.02663365939502069,56319711.0,0,0,0.0,0,0,0,0.0,0.0,29.698484809834994
368,50747,6,14988866,13,7,1173.0,182.0684766946345,1.3343237573809787,788887.6842105264,0,0,0.4670133150833426,0,0,0,0.0,2685500.0,0.0
369,443,6,51,0,2,0.0,0.0,39215.68627450981,51.0,0,0,39215.68627450981,1,0,0,0.0,0.0,0.0
370,54206,6,1157,3,0,0.0,66551.42610198789,2592.912705272256,578.5,1,0,0.0,0,1,0,0.0,0.0,0.0
371,49557,17,922,1,1,45.0,80260.30368763558,2169.1973969631235,922.0,0,0,1084.5986984815618,0,0,0,1.0,0.0,0.0
372,54101,6,90086478,2,4,1.0,0.03330133519039339,0.06660267038078678,18017295.6,0,0,0.04440178025385785,0,0,0,2.0,28502.5,3475.4298295318813
373,59277,6,4341645,11,7,1149.0,570.5210812952234,4.145894010219629,255390.8823529412,0,0,1.6122921150854113,0,0,0,0.0,0.0,0.0
374,3389,6,326868,3,1,0.0,58.1274398228031,12.237355752169073,108956.0,0,0,3.059338938042268,0,0,0,0.0,0.0,0.0
375,56687,17,765,1,1,67.0,138562.09150326802,2614.3790849673205,765.0,0,0,1307.1895424836605,0,0,0,1.0,0.0,0.0
376,53188,6,54216571,2,0,0.0,0.0,0.0368890906066339,54216571.0,0,0,0.0,0,0,0,0.0,0.0,0.0
377,443,6,47,2,0,0.0,0.0,42553.191489361714,47.0,0,0,0.0,0,0,0,0.0,0.0,0.0
378,57376,17,272,1,1,56.0,352941.17647058825,7352.941176470588,272.0,0,0,3676.470588235294,0,0,0,1.0,0.0,0.0
379,123,17,43409,1,1,48.0,2211.5229560690177,46.07339491810454,43409.0,0,0,23.03669745905227,0,0,0,1.0,0.0,0.0
380,55241,6,5076518,6,4,137.0,144.98126471727275,1.969854140180336,564057.5555555555,0,0,0.7879416560721345,0,0,0,0.0,0.0,0.0
381,50098,6,3332858,11,7,1173.0,818.8167632704424,5.400770149823365,196050.4705882353,0,0,2.1002995027090865,0,0,0,0.0,0.0,0.0
382,80,6,28,0,2,0.0,0.0,71428.57142857142,28.0,0,0,71428.57142857142,1,0,0,0.0,0.0,0.0
383,39322,6,20210,1,1,0.0,0.0,98.96091044037605,20210.0,0,0,49.480455220188034,0,0,0,1.0,0.0,0.0
384,52839,6,85052370,13,11,706.0,13.474051340368293,0.2821790856621632,3697929.130434783,0,0,0.12933208092849147,0,0,0,0.0,139870.62500000006,20224.7759991128
385,62366,6,2271032,8,7,1173.0,1201.6563394967575,6.604926746959093,162216.57142857142,0,0,3.0822991485809097,0,0,0,0.0,0.0,0.0
386,60434,17,66488,2,2,139.0,5384.430273131993,60.16123210203345,22162.666666666664,0,0,30.080616051016715,0,0,0,1.0,0.0,0.0
387,54168,6,344854,8,6,1430.0,14243.708931895815,40.59689027820469,26527.230769230766,0,0,17.398667262087724,0,0,0,0.0,0.0,0.0
388,3389,6,88348132,2,0,0.0,0.0,0.02263771689026769,88348132.0,0,0,0.0,0,0,0,0.0,0.0,0.0
389,58680,17,35123,1,1,96.0,3843.635224781482,56.942744070836774,35123.0,0,0,28.47137203541839,0,0,0,1.0,0.0,0.0
390,57706,6,2152,1,1,0.0,0.0,929.3680297397772,2152.0,0,0,464.68401486988853,0,0,0,1.0,0.0,0.0
391,0,0,202256,2,0,0.0,0.0,9.888458191598767,202256.0,0,0,0.0,0,0,0,0.0,0.0,0.0
392,55864,6,4175876,9,11,1173.0,653.5155737383008,4.7894142450590005,219782.947368421,0,0,2.6341778347824505,0,0,0,1.0,0.0,0.0
393,59519,17,1024,1,1,78.0,103515.625,1953.125,1024.0,0,0,976.5625,0,0,0,1.0,0.0,0.0
394,80,6,4351456,4,4,309.0,285.88132340071917,1.838465102255429,621636.5714285714,0,0,0.9192325511277144,0,0,0,1.0,0.0,0.0
395,40838,6,1254,1,1,0.0,0.0,1594.8963317384369,1254.0,0,0,797.4481658692184,0,0,0,1.0,0.0,0.0
396,50947,6,51053167,1,1,0.0,0.0,0.039174846880703794,51053167.0,0,0,0.019587423440351897,0,0,0,1.0,0.0,0.0
397,50069,6,117763506,13,11,1430.0,32.21711147084904,0.20379828025840194,5120152.434782608,0,0,0.09340754511843424,0,0,0,0.0,630601.5,115292.3464589042
